id	CON_count	OGD_count	CON_fpkm	OGD_fpkm	log2(FC)	Pvalue	FDR	significant
ENSMUST00000101535	0.666666666666667	1.03	0.00666666666666667	0.01	0.584962500721156	0.999999999999999	1	no
ENSMUST00000101606	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000104970	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000105109	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000105311	56.3633333333333	61.0366666666667	3.98666666666667	4.31666666666667	0.114734708375811	0.425091303301166	1	no
ENSMUST00000107533	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000108741	3.66666666666667	6	0.0766666666666667	0.14	0.868755466721747	0.701931902172483	1	no
ENSMUST00000109032	12.6166666666667	29.31	0.643333333333333	1.48333333333333	1.20520448858568	0.0859488552342411	0.851097096062145	no
ENSMUST00000109431	19.5833333333333	29.3333333333333	0.226666666666667	0.333333333333333	0.556393348524382	0.648680407362744	1	no
ENSMUST00000109473	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000110507	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000111075	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000112103	139.73	194.25	2.69666666666667	3.74333333333333	0.473146319970621	0.706645544755149	1	no
ENSMUST00000112775	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000112812	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000114185	10.3333333333333	17.3333333333333	0.116666666666667	0.186666666666667	0.678071905112636	0.567010550679748	1	no
ENSMUST00000115107	54.4	94.2366666666667	1.01666666666667	1.77333333333333	0.802617003050934	0.213194512581783	1	no
ENSMUST00000120364	49.65	87.3233333333333	2.72666666666667	4.71333333333333	0.789609371867647	0.165579989690811	1	no
ENSMUST00000122821	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000122848	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000122882	0.94	3.24666666666667	0.0166666666666667	0.06	1.84799690655495	0.334794178479194	1	no
ENSMUST00000122898	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000122904	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000122911	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000122948	17.82	22.57	1.18	1.52	0.365284464081744	1	1	no
ENSMUST00000122953	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000122988	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123014	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123040	0.976666666666667	0.673333333333333	0.0533333333333333	0.0333333333333333	-0.678071905112638	0.999999999999996	1	no
ENSMUST00000123044	2.08666666666667	1.45333333333333	0.113333333333333	0.0766666666666667	-0.563900885193321	0.770481847596648	1	no
ENSMUST00000123048	1322.32666666667	1484.96666666667	22.4866666666667	25.2	0.164353916090306	0.301030978276739	1	no
ENSMUST00000123051	144.733333333333	227.83	6.4	10.11	0.659639187015652	0.26512660653783	1	no
ENSMUST00000123107	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123127	7.33333333333333	0	0.113333333333333	0.001	-6.82442843541654	0.0204032837770127	0.521296112989782	no
ENSMUST00000123136	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123149	29.1233333333333	17.4866666666667	1.20333333333333	0.696666666666667	-0.788495894806284	0.0189573917445332	0.501634772150556	no
ENSMUST00000123160	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123258	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123368	3.14333333333333	2.86	0.03	0.0266666666666667	-0.16992500144231	0.746793017670817	1	no
ENSMUST00000123420	4.66666666666667	1.66666666666667	0.203333333333333	0.07	-1.53841991478412	0.150765968414646	0.998708877739647	no
ENSMUST00000123422	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123438	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123480	1	1.66666666666667	0.05	0.0833333333333333	0.736965594166205	1	1	no
ENSMUST00000123483	0.266666666666667	0.306666666666667	0.0133333333333333	0.0166666666666667	0.321928094887369	1	1	no
ENSMUST00000123508	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123535	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123592	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123606	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123620	0	1.33333333333333	0.001	0.0533333333333333	5.73696559416621	0.248318228202688	1	no
ENSMUST00000123700	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123729	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123741	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123757	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123828	0.986666666666667	0.5	0.0333333333333333	0.0166666666666667	-0.999999999999996	0.713600485743197	1	no
ENSMUST00000123829	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123840	0.666666666666667	0.333333333333333	0.0266666666666667	0.0133333333333333	-1.00000000000001	1	1	no
ENSMUST00000123841	7.11	10.28	0.333333333333333	0.48	0.526068811667589	0.878155055967037	1	no
ENSMUST00000123904	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000123911	0.333333333333333	0	0.0266666666666667	0.001	-4.73696559416621	1	1	no
ENSMUST00000124068	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124095	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124106	0	0.573333333333333	0.001	0.01	3.32192809488736	0.563756524495109	1	no
ENSMUST00000124160	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124198	3.66666666666667	3	0.0833333333333333	0.0733333333333333	-0.184424571137427	0.65423818109546	1	no
ENSMUST00000124214	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124238	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124319	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124329	15.3333333333333	18.6833333333333	0.293333333333333	0.343333333333333	0.227068908545921	0.828476349770893	1	no
ENSMUST00000124363	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124378	0.333333333333333	0	0.0233333333333333	0.001	-4.54432051622381	0.999999999999999	1	no
ENSMUST00000124394	1.33333333333333	1.66666666666667	0.09	0.11	0.289506617194985	1	1	no
ENSMUST00000124395	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124434	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124489	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124522	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124575	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124589	0	0.333333333333333	0.001	0.0133333333333333	3.7369655941662	0.999999999999999	1	no
ENSMUST00000124609	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124673	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124746	1	1	0.0933333333333333	0.0833333333333333	-0.163498732282879	0.999999999999999	1	no
ENSMUST00000124786	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124811	6.67666666666667	2.16333333333333	0.54	0.186666666666667	-1.53249508082702	0.109291727316425	0.929076692515227	no
ENSMUST00000124814	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124829	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124833	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124848	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124850	9.33333333333333	10.1633333333333	0.37	0.373333333333333	0.0129390557074971	0.73165984373956	1	no
ENSMUST00000124855	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124901	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124919	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000124975	2.30666666666667	2.52333333333333	0.256666666666667	0.29	0.176156955153825	1	1	no
ENSMUST00000124989	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125095	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125117	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125121	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125147	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125161	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125170	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125185	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125194	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125234	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125240	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125277	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125309	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125354	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125374	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125382	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125412	0	0.39	0.001	0.0266666666666667	4.73696559416621	1	1	no
ENSMUST00000125419	0.0266666666666667	2.33	0.001	0.12	6.90689059560852	0.108615309406706	0.927386328021029	no
ENSMUST00000125538	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125569	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125575	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125578	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125582	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125600	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125609	0.333333333333333	1.33333333333333	0.00666666666666667	0.03	2.16992500144231	0.483810372592034	1	no
ENSMUST00000125631	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125746	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125884	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125932	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125960	0	1.18	0.001	0.0533333333333333	5.73696559416621	0.385415242484323	1	no
ENSMUST00000125962	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000125967	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126063	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126072	0	0.563333333333333	0.001	0.0266666666666667	4.73696559416621	1	1	no
ENSMUST00000126138	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126140	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126141	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126143	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126187	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126212	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126238	0.333333333333333	0	0.00666666666666667	0.001	-2.73696559416621	1	1	no
ENSMUST00000126252	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	0.999999999999999	1	no
ENSMUST00000126260	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126265	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126270	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126285	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126289	2	0.75	0.0833333333333333	0.0266666666666667	-1.64385618977472	0.372634962396796	1	no
ENSMUST00000126294	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126314	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126380	69.0433333333333	101.306666666667	2.44333333333333	3.51666666666667	0.525357895460739	0.587687372858205	1	no
ENSMUST00000126437	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126447	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126467	0	1.66666666666667	0.001	0.03	4.90689059560852	0.38414256680631	1	no
ENSMUST00000126472	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126647	1.02666666666667	2.78666666666667	0.106666666666667	0.276666666666667	1.37503943134692	0.76512067819079	1	no
ENSMUST00000126679	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126693	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126711	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126712	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126769	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126906	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126922	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000126966	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127001	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127020	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127041	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127174	0	0.333333333333333	0.001	0.0133333333333333	3.7369655941662	0.999999999999999	1	no
ENSMUST00000127180	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127224	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127230	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127263	0	1.97	0.001	0.03	4.90689059560852	0.301598153364078	1	no
ENSMUST00000127317	0.333333333333333	0.333333333333333	0.00666666666666667	0.00666666666666667	0	1	1	no
ENSMUST00000127333	0.666666666666667	0.666666666666667	0.02	0.02	0	1	1	no
ENSMUST00000127337	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127413	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127441	0.333333333333333	3.33333333333333	0.0166666666666667	0.173333333333333	3.37851162325372	0.0952525312855386	0.887111422741552	no
ENSMUST00000127456	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000127462	7.51	17.2166666666667	0.403333333333333	0.946666666666667	1.23088388223009	0.292549981231923	1	no
ENSMUST00000127483	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127672	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127688	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127709	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127757	13.35	9.33333333333333	0.29	0.203333333333333	-0.512206158285844	0.172037866500403	1	no
ENSMUST00000127786	30304.8033333333	43863.8633333333	53.7166666666667	77.8433333333333	0.535203706595766	0.365956096020902	1	no
ENSMUST00000127817	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127852	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127883	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127913	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127920	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	0.999999999999999	1	no
ENSMUST00000127936	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000127989	7.12	19.2933333333333	0.263333333333333	0.646666666666667	1.29613209401003	0.455697571288086	1	no
ENSMUST00000128000	48.4833333333333	58.51	2.63333333333333	3.16666666666667	0.266074860153848	0.765227632635093	1	no
ENSMUST00000128017	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000128053	0.666666666666667	1.33333333333333	0.0266666666666667	0.0533333333333333	0.999999999999997	1	1	no
ENSMUST00000128078	15.44	16.6666666666667	0.843333333333333	0.9	0.0938220223565214	0.647463581832718	1	no
ENSMUST00000128121	13.2933333333333	12.64	0.696666666666667	0.65	-0.100028818331273	0.475590715819834	1	no
ENSMUST00000128131	23.1466666666667	20.3433333333333	1.19	1.01333333333333	-0.231852750585519	0.227413471497601	1	no
ENSMUST00000128160	30	26.6666666666667	0.873333333333333	0.773333333333333	-0.175442006409878	0.190965058712808	1	no
ENSMUST00000128178	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128180	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128183	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128191	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128198	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128214	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128274	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128305	4	3	0.08	0.0566666666666667	-0.497499659470816	0.536326513455133	1	no
ENSMUST00000128307	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128342	30	53.3333333333333	0.173333333333333	0.323333333333333	0.899473124046037	0.208174386807355	1	no
ENSMUST00000128453	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128458	0.333333333333333	0.863333333333333	0.0133333333333333	0.0466666666666667	1.80735492205761	0.786390477814894	1	no
ENSMUST00000128473	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128489	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128521	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128562	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128563	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128588	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128589	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128591	0	0.666666666666667	0.001	0.0333333333333333	5.05889368905357	0.678170275654922	1	no
ENSMUST00000128601	0.333333333333333	0	0.01	0.001	-3.32192809488736	1	1	no
ENSMUST00000128602	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128608	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128652	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128654	4	2.66666666666667	0.0666666666666667	0.0466666666666667	-0.514573172829758	0.463482991036282	1	no
ENSMUST00000128743	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128832	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128846	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128888	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128914	0	0.666666666666667	0.001	0.0333333333333333	5.05889368905357	0.548260749246584	1	no
ENSMUST00000128925	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000128998	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129007	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129065	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129067	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129075	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129082	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129084	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129102	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129146	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129149	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129245	0	0.333333333333333	0.001	0.00666666666666667	2.73696559416621	1	1	no
ENSMUST00000129286	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129329	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129353	0.333333333333333	0	0.0133333333333333	0.001	-3.7369655941662	0.999999999999999	1	no
ENSMUST00000129365	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129407	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129410	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129425	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129432	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129479	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129527	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129576	10.6766666666667	10.7566666666667	0.43	0.436666666666667	0.0221957461141971	0.609850412286061	1	no
ENSMUST00000129579	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129584	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129601	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129661	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129687	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129699	1.04	0.763333333333333	0.09	0.0666666666666667	-0.432959407276106	0.811717958204295	1	no
ENSMUST00000129713	11.6666666666667	7.66666666666667	0.286666666666667	0.19	-0.593374740537358	0.218773786061944	1	no
ENSMUST00000129740	27.1266666666667	38.7766666666667	0.406666666666667	0.596666666666667	0.55307843970137	0.67949385441237	1	no
ENSMUST00000129750	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129791	0.67	0.676666666666667	0.00666666666666667	0.00666666666666667	0	1	1	no
ENSMUST00000129875	0.333333333333333	0.333333333333333	0.03	0.0266666666666667	-0.16992500144231	1	1	no
ENSMUST00000129907	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129910	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129963	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000129988	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130022	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130055	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130063	27.2066666666667	34.0133333333333	0.2	0.25	0.321928094887362	0.942952321475491	1	no
ENSMUST00000130082	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130083	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130088	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130092	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130109	0	0.333333333333333	0.001	0.02	4.32192809488736	1	1	no
ENSMUST00000130153	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130205	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130240	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130251	0	1	0.001	0.01	3.32192809488736	0.29891114086242	1	no
ENSMUST00000130262	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130264	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130361	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130362	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130373	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130478	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130486	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130501	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130532	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130564	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130582	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130607	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130634	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130677	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130679	1.66666666666667	5.66666666666667	0.02	0.07	1.8073549220576	0.302030933425102	1	no
ENSMUST00000130680	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130746	5.66666666666667	9.66666666666667	0.16	0.273333333333333	0.772589503896926	0.591877634488978	1	no
ENSMUST00000130771	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130773	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130777	78.9	107.723333333333	1.21666666666667	1.65333333333333	0.442443656619489	0.833884344019417	1	no
ENSMUST00000130837	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130872	0.333333333333333	2.33333333333333	0.0166666666666667	0.113333333333333	2.76553474636297	0.24378201322653	1	no
ENSMUST00000130875	1080.67	1013.58	49.55	46.0766666666667	-0.104848706026807	0.0188003972335293	0.501634772150556	no
ENSMUST00000130882	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130895	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130919	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130945	0.666666666666667	0	0.0166666666666667	0.001	-4.05889368905357	0.654466826162912	1	no
ENSMUST00000130963	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000130966	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131006	0	0.333333333333333	0.001	0.0166666666666667	4.05889368905357	1	1	no
ENSMUST00000131013	0	0.666666666666667	0.001	0.00666666666666667	2.73696559416621	0.673941003261343	1	no
ENSMUST00000131019	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131029	0.666666666666667	1.33333333333333	0.03	0.06	1	1	1	no
ENSMUST00000131042	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131099	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131133	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131147	1.74333333333333	5.11666666666667	0.0166666666666667	0.0633333333333333	1.92599941855622	0.284699884859048	1	no
ENSMUST00000131188	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131190	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131198	0.666666666666667	0.666666666666667	0.0433333333333333	0.05	0.206450877467428	1	1	no
ENSMUST00000131249	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131357	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131365	1	0.666666666666667	0.05	0.03	-0.736965594166206	1	1	no
ENSMUST00000131401	1.33333333333333	0	0.02	0.001	-4.32192809488736	0.196582372576844	1	no
ENSMUST00000131441	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131509	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131533	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131539	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131630	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131639	2.33333333333333	3.33333333333333	0.11	0.15	0.447458976971221	1	1	no
ENSMUST00000131640	1.10333333333333	0.333333333333333	0.0666666666666667	0.02	-1.73696559416621	0.537431353489327	1	no
ENSMUST00000131642	3.66666666666667	3.66666666666667	0.326666666666667	0.333333333333333	0.0291463456595134	0.794746505739119	1	no
ENSMUST00000131675	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131690	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131851	140.666666666667	194.666666666667	1.6	2.19333333333333	0.455053178126721	0.729381088216649	1	no
ENSMUST00000131864	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131907	0.333333333333333	0.333333333333333	0.00333333333333333	0.00333333333333333	0	1	1	no
ENSMUST00000131908	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131961	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000131997	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132023	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132070	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132101	0.333333333333333	0	0.00333333333333333	0.001	-1.7369655941662	0.999999999999999	1	no
ENSMUST00000132108	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132130	0.666666666666667	0.333333333333333	0.04	0.02	-1	0.999999999999996	1	no
ENSMUST00000132149	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132167	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132218	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132219	21.7433333333333	42.3133333333333	0.993333333333333	1.89666666666667	0.933116321844424	0.200979760905069	1	no
ENSMUST00000132247	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132261	2.92	7.36	0.126666666666667	0.31	1.29123129766444	0.329965930809845	1	no
ENSMUST00000132262	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132294	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132321	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132323	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132332	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132337	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132370	0.333333333333333	1	0.0166666666666667	0.0533333333333333	1.67807190511263	0.784339805301442	1	no
ENSMUST00000132389	8.33333333333333	51.8866666666667	0.113333333333333	0.686666666666667	2.59903768593288	0.0252632680492263	0.579151768224386	no
ENSMUST00000132414	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132465	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000132470	395.633333333333	690.626666666667	14.8666666666667	25.8833333333333	0.799942214466992	0.0635779919857778	0.765451579771217	no
ENSMUST00000132487	0.333333333333333	0	0.00333333333333333	0.001	-1.7369655941662	1	1	no
ENSMUST00000132609	0	0	0.001	0.001	0	1	1	notest
